#{"t_start": 1711550318.8228576, "env_id": "None"}
r,l,t
540.0,1517,1974.840445
260.0,839,1978.783068
380.0,1004,1983.773175
300.0,930,1988.308694
520.0,1464,1991.903851
480.0,1321,1995.183991
200.0,618,1996.604214
280.0,885,1998.796408
340.0,1132,2001.486887
160.0,585,2002.799278
420.0,1129,2005.536547
300.0,892,2007.582324
400.0,1183,2010.315645
260.0,893,2013.011444
240.0,852,2015.31546
240.0,803,2017.340394
360.0,1128,2019.947285
300.0,921,2021.946915
140.0,663,2023.637775
260.0,740,2025.445565
340.0,1025,2028.221492
360.0,1030,2031.214257
640.0,1631,2035.544641
140.0,516,2037.319129
400.0,1175,2042.340414
340.0,929,2044.810986
380.0,1076,2047.776681
340.0,1090,2050.481167
260.0,910,2053.101209
260.0,802,2055.253793
280.0,812,2059.248695
280.0,870,2063.045323
200.0,757,2065.096639
200.0,668,2066.691986
420.0,1257,2072.503647
280.0,805,2076.351835
280.0,862,2080.48541
400.0,1049,2085.073265
260.0,806,2087.260783
200.0,675,2089.039772
280.0,1042,2092.787547
320.0,924,2095.116701
180.0,755,2097.180989
380.0,1022,2101.660743
180.0,651,2104.020056
260.0,858,2106.103865
340.0,955,2109.197228
360.0,1041,2111.575173
300.0,909,2115.459656
340.0,987,2119.062243
200.0,709,2120.861127
360.0,1236,2124.11512
240.0,873,2126.300077
300.0,967,2128.337273
260.0,811,2130.164453
280.0,930,2132.447459
240.0,743,2134.039187
320.0,1009,2136.545949
180.0,609,2137.91282
160.0,564,2139.392705
320.0,978,2141.490972
200.0,638,2143.403948
560.0,1685,2148.328468
180.0,655,2149.846581
340.0,1060,2153.479754
360.0,1155,2157.576936
400.0,1045,2161.779438
200.0,665,2163.692838
140.0,641,2165.931875
340.0,921,2168.413018
420.0,1125,2171.626951
380.0,1087,2174.917586
400.0,1287,2179.367392
320.0,1096,2183.153715
340.0,1062,2185.445748
300.0,772,2187.411056
360.0,1188,2191.260801
460.0,1226,2195.110495
400.0,906,2197.412753
440.0,1316,2201.536446
340.0,1118,2205.326598
260.0,876,2207.383792
380.0,1307,2211.891029
480.0,1459,2215.042383
280.0,1023,2219.119132
700.0,1914,2227.435028
380.0,1142,2231.464839
300.0,1007,2234.829998
520.0,1334,2238.373543
200.0,673,2240.474599
400.0,1376,2244.467715
380.0,1029,2248.09152
420.0,1111,2252.365159
180.0,830,2256.699936
480.0,1350,2260.676263
380.0,1099,2264.064682
160.0,523,2266.300934
300.0,966,2270.002561
480.0,1379,2274.745257
180.0,632,2276.447334
400.0,1138,2280.120017
360.0,963,2282.85876
580.0,1631,2286.525586
280.0,843,2288.934145
420.0,1184,2292.960165
220.0,767,2295.448922
400.0,1107,2298.177627
300.0,924,2300.424523
600.0,1618,2304.728146
480.0,1252,2308.493062
200.0,677,2310.112751
160.0,633,2311.802147
320.0,961,2314.265752
200.0,675,2315.814351
180.0,687,2317.729411
300.0,972,2320.490646
500.0,1406,2323.711349
340.0,971,2326.507596
180.0,586,2327.842165
400.0,1089,2330.537194
340.0,1021,2333.224798
400.0,1085,2336.950202
480.0,1309,2342.015844
440.0,1165,2346.445107
280.0,850,2349.239933
280.0,783,2351.27399
180.0,739,2353.053073
240.0,918,2355.416413
560.0,1564,2359.121393
300.0,902,2361.425567
540.0,1576,2364.950574
360.0,1139,2367.673884
360.0,1116,2370.358975
440.0,1212,2373.305025
340.0,1009,2375.581372
400.0,1181,2378.446767
340.0,1100,2381.160166
180.0,651,2382.554179
440.0,1290,2385.661288
260.0,845,2387.533947
420.0,1096,2390.198988
260.0,751,2391.837761
240.0,755,2393.770412
280.0,876,2395.628089
260.0,881,2397.914321
140.0,507,2399.16043
320.0,1061,2402.018691
380.0,1155,2404.93018
260.0,805,2406.816757
280.0,891,2409.084556
160.0,577,2410.331861
280.0,881,2412.42379
300.0,922,2414.515164
300.0,957,2416.987264
360.0,1081,2419.659824
300.0,911,2421.835097
320.0,927,2423.955279
240.0,779,2426.034597
260.0,891,2427.995663
580.0,1495,2431.740738
180.0,752,2433.677521
380.0,1045,2436.053617
180.0,623,2437.546149
360.0,1148,2440.341597
400.0,1215,2443.310067
360.0,1024,2445.546468
220.0,739,2447.464737
440.0,1239,2450.223589
360.0,948,2452.57527
420.0,1085,2454.939163
320.0,1054,2457.207294
220.0,766,2459.036837
400.0,1183,2461.887444
320.0,1036,2464.624869
500.0,1445,2467.974169
400.0,1180,2470.873574
340.0,1108,2473.539485
200.0,633,2475.21945
440.0,1243,2477.917815
240.0,818,2479.68697
300.0,878,2481.821815
360.0,1063,2484.474137
520.0,1431,2488.411232
140.0,549,2489.667991
320.0,935,2491.688124
480.0,1397,2494.796147
460.0,1306,2497.969405
320.0,1025,2500.219985
540.0,1398,2503.568592
320.0,1103,2506.35674
520.0,1470,2509.573843
300.0,926,2511.909046
360.0,1115,2514.669544
360.0,1147,2517.123851
540.0,1388,2520.544923
380.0,1213,2523.469359
260.0,881,2525.834249
300.0,956,2528.287133
320.0,1050,2530.993508
340.0,1041,2533.320777
160.0,603,2534.635586
200.0,666,2536.353591
440.0,1289,2539.520046
500.0,1390,2542.954496
560.0,1437,2546.378306
200.0,688,2547.967148
340.0,971,2550.302764
220.0,732,2551.883049
240.0,814,2553.965801
380.0,1019,2556.233305
280.0,891,2558.170569
300.0,977,2560.590795
340.0,892,2562.557432
500.0,1360,2565.84824
340.0,986,2568.225066
280.0,879,2570.247191
200.0,706,2571.792129
240.0,780,2573.61661
240.0,861,2575.733927
340.0,964,2577.935934
360.0,927,2580.258947
340.0,1047,2582.918218
440.0,1344,2586.022305
220.0,810,2587.96933
200.0,642,2589.634038
260.0,808,2591.668052
120.0,538,2593.088304
200.0,669,2594.503856
340.0,1053,2597.009952
300.0,744,2598.729313
260.0,856,2600.708634
180.0,620,2602.313676
320.0,946,2604.558347
400.0,1068,2606.9812
360.0,1104,2609.388197
240.0,908,2611.706706
260.0,736,2613.283995
320.0,1108,2616.024541
440.0,1397,2619.543087
380.0,1079,2622.027143
300.0,854,2623.889369
380.0,1168,2626.796092
160.0,702,2628.623538
420.0,1322,2631.637618
180.0,741,2633.256337
400.0,1220,2636.380243
440.0,1228,2639.157518
260.0,864,2641.428787
300.0,939,2643.457445
360.0,1178,2646.413812
260.0,839,2648.900287
240.0,930,2650.931061
280.0,921,2653.446569
300.0,892,2655.398226
200.0,636,2656.929775
240.0,757,2658.785775
420.0,1244,2662.186003
640.0,1639,2666.659619
380.0,954,2668.835105
400.0,1199,2671.920943
260.0,843,2673.922665
420.0,1131,2676.523705
300.0,982,2678.690769
580.0,1584,2682.498374
200.0,808,2684.281229
280.0,988,2686.806357
500.0,1335,2689.741929
360.0,1084,2692.417863
220.0,718,2693.951427
500.0,1486,2697.566885
180.0,570,2698.878484
380.0,1121,2701.604614
680.0,1703,2705.491324
260.0,896,2707.66949
380.0,1117,2710.550995
480.0,1395,2714.021015
700.0,1853,2718.490459
240.0,811,2720.32963
440.0,1269,2723.477438
480.0,1363,2726.646933
380.0,1112,2729.077877
260.0,864,2731.118191
500.0,1474,2734.7858
440.0,1117,2737.313496
240.0,779,2739.055624
380.0,1074,2741.702502
340.0,1086,2744.400201
480.0,1419,2747.504894
380.0,1134,2750.319236
380.0,1172,2753.172653
380.0,1017,2755.481217
200.0,618,2756.956997
200.0,695,2758.620055
400.0,1194,2761.351903
360.0,973,2763.655172
480.0,1430,2767.113686
320.0,1097,2769.753965
680.0,1735,2773.687011
260.0,803,2775.608658
320.0,979,2777.900239
380.0,1244,2780.820992
420.0,1200,2783.46353
440.0,1343,2786.926414
400.0,1112,2789.723708
420.0,1294,2792.591715
420.0,1117,2795.330379
520.0,1379,2798.692586
220.0,747,2800.310169
440.0,1354,2803.559578
220.0,719,2805.131694
200.0,766,2806.763391
480.0,1369,2809.899851
300.0,970,2812.143409
280.0,813,2813.970098
320.0,893,2816.199483
260.0,875,2818.522017
300.0,1054,2821.249455
340.0,1018,2823.475424
220.0,825,2825.529734
260.0,876,2827.507192
300.0,939,2829.535809
360.0,1131,2832.013346
260.0,842,2833.972476
260.0,858,2836.034484
280.0,866,2838.293678
460.0,1347,2841.44654
340.0,921,2843.753163
260.0,884,2846.019187
460.0,1362,2849.126352
420.0,1244,2852.003266
320.0,958,2854.390862
420.0,1160,2857.121089
540.0,1479,2860.411901
280.0,865,2862.608256
500.0,1391,2866.009664
200.0,704,2867.547725
300.0,900,2869.481475
320.0,942,2871.84095
340.0,961,2873.899851
420.0,1216,2876.901126
280.0,829,2878.738801
300.0,899,2880.802122
340.0,996,2883.154296
320.0,1006,2885.507176
360.0,1059,2887.953512
300.0,884,2890.210539
280.0,830,2891.960813
260.0,812,2894.063253
240.0,857,2896.063794
220.0,777,2897.93609
260.0,909,2899.885478
300.0,891,2902.141847
160.0,608,2903.45753
280.0,861,2905.535938
